,Know anyone:Nobody,Know anyone:Myself,Know anyone:Family inside HH,Know anyone:Family outside HH,Know anyone:Close friend,Know anyone:Colleague,COVID-19 Knowledge:Washing hands,COVID-19 Knowledge:Staying indoors for Self,COVID-19 Knowledge:Staying indoors for Others,COVID-19 Knowledge:Spread before symptoms,COVID-19 Knowledge:R-Number,COVID-19 Knowledge:Treatments already exist,COVID-19 Knowledge:Wearing masks,COVID-19 VCI:COVID-19 Vax Importance,COVID-19 VCI:COVID-19 Vax Safety,COVID-19 VCI:COVID-19 Vax Efficacy,COVID-19 VCI:COVID-19 Vax Compatibility,COVID-19 VCI:Contract via COVID-19 Vax,COVID-19 VCI:COVID-19 Vax benefits outweigh risks,General VCI:Vax Importance,General VCI:Vax Safety,General VCI:Vax Efficacy,General VCI:Vax Compatibility,COVID-19 Impact:Mental health,COVID-19 Impact:Financial stability,COVID-19 Impact:Daily disruption,COVID-19 Impact:Social disruption,Trust:Television,Trust:Radio,Trust:Newspapers,Trust:White House Briefings,Trust:State Govt. Briefings,Trust:National Health Authorities,Trust:International Health Authorities,Trust:Healthcare Workers,Trust:Scientists,Trust:Govt. Websites,Trust:Social Media,Trust:Celebrities,Trust:Search Engines,Trust:Family and friends,Trust:Work Guidelines,Trust:Other,Trust:None of these,Reason:Unsure if safe,Reason:Unsure if effective,Reason:Not at risk,Reason:Wait until others,Reason:Won't be ill,Reason:Other effective treatments,Reason:Already acquired immunity,Reason:Approval may be rushed,Reason:Other,Reason:Do not know,Image 1:Vaccine Intent,Image 1:Agreement,Image 1:Trust,Image 1:Fact-check,Image 1:Share,Image 2:Vaccine Intent,Image 2:Agreement,Image 2:Trust,Image 2:Fact-check,Image 2:Share,Image 3:Vaccine Intent,Image 3:Agreement,Image 3:Trust,Image 3:Fact-check,Image 3:Share,Image 4:Vaccine Intent,Image 4:Agreement,Image 4:Trust,Image 4:Fact-check,Image 4:Share,Image 5:Vaccine Intent,Image 5:Agreement,Image 5:Trust,Image 5:Fact-check,Image 5:Share,Social:Facebook used,Social:Twitter used,Social:YouTube used,Social:WhatsApp used,Social:Instagram used,Social:Pinterest used,Social:LinkedIN used,Social:Other used,Social:None of these used,Social:Facebook to receive info,Social:Twitter to receive info,Social:YouTube to receive info,Social:WhatsApp to receive info,Social:Instagram to receive info,Social:Pinterest to receive info,Social:LinkedIN to receive info,Social:Other to receive info,Social:None of these to receive info,Social:Facebook to share info,Social:Twitter to share info,Social:YouTube to share info,Social:WhatsApp to share info,Social:Instagram to share info,Social:Pinterest to share info,Social:LinkedIN to share info,Social:Other to share info,Social:None of these to share info,Shielding,Social media usage,Expected vax availability,Seen such online content,Frequency of such online content,Engaged with such online content,Vaccine Intent for self (Pre),Vaccine Intent for self (Post),Vaccine Intent for others (Pre),Vaccine Intent for others (Post),Group,Age,Gender,Education,Employment,Religion,Political,Ethnicity,Income,Region,Treatment
37,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,8,2,,,2,4,4,4,ANTI US,2,2,6,5,5,3,4,4,51,1
38,0,1,0,0,0,0,1,2,0,-2,0,1,2,-2,-2,1,1,1,-2,2,-2,1,-1,2,-1,-1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,,,,,,,,,,,-1,2,2,0,1,-2,-2,-2,-2,2,-1,2,1,0,-2,0,-2,0,-1,1,-2,0,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5,1,1.0,2.0,1,1,1,1,ANTI US,1,2,1,1,2,3,2,3,34,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,1,8,3,,,4,4,4,4,ANTI US,3,1,2,2,5,3,1,2,43,1
40,0,0,1,0,0,0,2,2,2,1,-1,-2,1,2,2,-1,-2,-1,1,2,1,1,2,-1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,-2,2,-2,-2,-1,-1,1,-2,2,0,0,1,0,2,-2,-2,2,-2,1,0,0,2,-2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,6,1,3.0,2.0,2,2,2,2,ANTI US,4,2,2,5,5,1,2,2,5,1
41,0,1,0,0,0,0,1,1,0,-1,-2,-1,2,-2,-1,1,-2,-2,-2,-2,-2,2,-2,-2,-1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,2,2,0,2,1,2,2,0,1,2,0,1,2,1,0,-1,1,2,-1,2,1,2,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2,1,1.0,1.0,1,2,1,1,ANTI US,1,2,4,1,5,2,2,2,33,1
42,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,2,2,1,0,-2,-1,2,-2,1,2,-1,2,1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,-1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,7,8,3,,,4,4,4,4,ANTI US,4,2,4,3,5,3,5,4,24,1
43,0,0,0,0,1,1,1,1,1,-2,0,-2,2,0,1,-2,2,-1,-1,-2,0,-1,2,1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-2,0,2,-1,0,-1,-2,0,1,1,2,0,2,1,1,-1,0,-1,0,0,-1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,6,6,1,1.0,1.0,2,2,1,3,ANTI US,1,2,5,5,3,3,3,5,19,1
44,1,0,0,0,0,0,-2,-2,-2,-2,0,-2,-2,0,-2,-2,-2,-2,-2,-2,1,-2,1,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,-2,-2,-2,0,0,0,0,0,0,-2,-2,-2,0,0,0,-2,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,7,8,3,,,4,4,4,4,ANTI US,1,1,1,4,1,3,5,5,5,1
45,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,2,2,1,1,2,1,1,1,1,1,1,0,0,0,0,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,3,3,,,1,1,1,1,ANTI US,2,1,5,1,1,1,1,5,5,1
46,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,2,-2,-2,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,-2,-2,0,0,0,-2,-2,0,0,0,-2,-2,0,0,0,-2,-2,0,0,0,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,1,8,2,,,4,4,4,4,ANTI US,4,2,3,1,5,3,1,3,26,1
47,0,0,0,1,0,0,1,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,8,2,,,4,3,3,3,ANTI US,1,2,2,2,5,3,1,6,34,1
48,0,1,0,0,0,0,1,2,2,2,2,-1,2,2,1,-1,-2,-2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-2,-2,2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,2,-2,0,-2,-2,2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,5,1,2.0,2.0,1,1,1,1,ANTI US,2,2,4,1,4,2,1,4,44,1
49,0,0,0,1,0,0,2,2,2,2,1,-2,2,2,1,1,-2,-1,1,2,2,2,2,2,1,2,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,-2,-2,2,-2,1,-2,-2,2,-2,2,1,-1,1,-2,2,-2,-2,2,-2,1,1,-1,1,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,5,1,3.0,2.0,2,2,1,1,ANTI US,3,2,3,1,1,1,1,2,47,1
50,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,7,8,1,6.0,1.0,4,4,4,4,ANTI US,1,1,3,3,1,2,3,1,33,1
51,1,0,0,0,0,0,2,2,2,2,0,-1,2,2,-1,1,-2,1,1,-2,-1,-2,-2,-1,1,-2,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,0,-2,0,-1,-1,2,1,0,-2,0,2,0,-1,0,1,-2,0,2,1,-2,2,-1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,3,1,3.0,3.0,3,1,4,3,ANTI US,2,2,2,1,5,2,3,3,32,1
52,1,0,0,0,0,0,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,-2,1,2,2,1,2,2,2,1,2,-1,2,2,1,2,-1,2,2,2,2,-1,2,2,2,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,5,3,2,,,1,1,1,1,ANTI US,3,1,4,1,1,1,1,4,33,1
53,0,0,1,0,0,0,1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,2,-1,1,-1,-2,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,3,1,1.0,1.0,1,1,1,1,ANTI US,1,1,2,1,2,3,4,3,8,1
54,0,0,0,0,0,1,2,2,2,2,2,-1,2,2,-1,-1,-2,-2,1,2,1,1,2,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4,2,,,2,2,2,2,ANTI US,5,2,2,5,5,2,1,6,36,1
55,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,-1,-1,-2,1,-1,1,2,1,2,-2,-2,-2,-2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,5,2,,,4,4,4,4,ANTI US,4,2,4,1,4,3,1,5,44,1
56,0,0,0,1,0,0,1,-2,-1,0,-2,1,1,-1,-2,0,-1,2,1,-2,-1,-1,-2,-2,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,0,0,1,1,1,0,-1,-1,1,-1,0,-1,-1,0,-2,0,-2,-1,-1,-1,1,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,4,2,,,4,4,4,4,ANTI US,5,2,3,1,2,3,5,2,26,1
57,1,0,0,0,0,0,1,1,-1,1,2,1,2,1,-1,2,-1,2,1,1,-1,1,1,1,2,2,2,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,,1,2,1,1,0,0,0,0,0,0,1,-1,0,1,1,1,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,4,3,,,1,1,1,2,ANTI US,4,1,5,1,1,1,5,3,10,1
58,0,0,1,0,0,0,2,2,2,0,-1,0,2,1,-1,1,-2,0,-1,1,1,1,0,1,-1,-2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-2,0,0,-2,2,-2,0,-2,-2,0,-2,0,0,0,1,0,0,-2,-2,0,-2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,2,,,2,2,2,2,ANTI US,3,1,5,1,5,3,4,4,9,1
59,0,0,0,1,0,0,1,1,1,2,1,-2,-1,-1,1,1,-2,1,-2,1,1,1,0,1,1,-1,-2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2,2,1,1,2,1,2,0,2,2,2,0,-1,-1,2,1,1,-1,0,2,2,0,-2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,4,2,,,4,4,3,4,ANTI US,2,2,4,5,5,1,1,4,2,1
60,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,8,2,,,2,2,2,2,ANTI US,2,1,3,1,5,3,3,6,5,1
61,0,1,0,0,0,0,-1,-1,2,-2,1,0,2,0,-2,-2,0,0,0,-2,0,-2,-2,2,2,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-2,0,2,2,2,0,-2,-2,2,-2,0,0,-1,-1,0,-2,2,-1,0,-1,-1,0,-1,-2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,6,2,,,1,4,4,4,ANTI US,1,2,1,2,3,3,3,5,10,1
62,0,0,1,0,0,0,-1,2,-1,1,-1,-2,2,2,-1,1,-1,-2,-1,1,-1,2,2,-1,1,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,1,0,1,0,1,-2,1,0,2,1,-1,0,0,1,-1,0,2,-1,0,2,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,1,2.0,2.0,2,2,1,2,ANTI US,1,2,1,1,1,2,1,1,3,1
63,0,0,0,1,0,1,2,2,2,2,2,-1,2,2,2,1,-2,-2,2,2,2,2,2,1,-1,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,,,,,,,,,,,-1,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,3,1,1.0,2.0,1,1,1,1,ANTI US,1,2,4,1,4,2,2,4,5,1
64,0,1,0,0,0,0,-2,0,-1,-1,-1,1,-1,2,2,2,2,2,2,1,1,1,1,-2,-2,-1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,0,0,2,2,-1,0,2,2,2,2,2,-1,0,1,2,1,0,-1,0,0,-1,0,-1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5,4,1,4.0,1.0,1,1,1,1,ANTI US,1,1,1,3,3,3,1,4,33,1
65,0,1,1,0,0,0,2,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,2,2,0,0,2,0,0,2,0,0,0,0,2,0,0,-2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,1,3.0,2.0,1,1,1,1,ANTI US,1,2,2,1,1,2,3,2,39,1
66,0,0,0,1,0,0,2,1,1,1,1,-1,-1,1,1,2,-1,-1,-1,1,1,-1,1,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7,8,2,,,2,1,1,1,ANTI US,2,3,2,3,5,1,1,6,5,1
67,0,0,0,1,0,0,1,1,1,1,0,0,-1,-1,1,1,-2,-1,0,1,1,1,1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,5,2,,,3,3,3,3,ANTI US,4,2,2,5,1,1,1,4,43,1
68,1,0,0,0,0,0,2,2,2,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,-1,-2,1,0,-2,-1,0,1,-1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,7,8,3,,,4,3,4,4,ANTI US,1,2,6,2,5,3,3,1,11,1
69,1,0,0,0,0,0,2,2,2,2,2,-1,2,1,1,-2,0,-2,-2,2,2,-2,2,0,-1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-1,-2,0,-2,2,0,0,0,0,2,0,0,-2,-2,2,2,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,5,1,4.0,2.0,2,2,2,4,ANTI US,1,2,4,1,5,2,5,1,21,1
70,1,0,0,0,0,0,-1,1,2,-1,2,0,-2,-1,-1,-1,-1,-2,-1,-2,-1,-1,-2,-2,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,-1,0,1,-2,0,-1,2,1,0,1,2,0,1,0,2,1,0,-1,2,-1,1,2,-1,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,1,4.0,1.0,1,1,1,2,ANTI US,2,1,2,1,2,2,1,1,44,1
71,1,0,0,0,0,0,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,,,,,,,,,,,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,2,,,1,1,1,1,ANTI US,3,1,4,1,3,2,1,5,11,1
72,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,-2,2,1,1,1,0,0,0,0,0,-2,2,1,1,1,-1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,3,1,2.0,2.0,1,1,1,1,ANTI US,3,2,4,1,1,2,4,4,44,1
73,0,0,0,1,0,1,1,1,1,2,1,1,2,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,-1,0,1,-1,0,0,-2,-2,1,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,1,3.0,2.0,3,3,2,2,ANTI US,1,2,4,1,1,3,1,4,34,1
74,0,1,0,0,0,0,-1,1,-2,1,2,1,2,2,1,-2,-1,-2,1,2,-1,1,0,-1,-1,2,-2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1,2,1,-1,2,-2,-1,1,0,-1,1,0,-1,2,-1,-1,0,0,1,2,-1,2,-1,-2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,2,1,4.0,2.0,2,1,1,2,ANTI US,1,2,1,1,5,1,2,4,1,1
75,0,1,0,0,0,0,-1,2,1,-1,-2,-1,1,1,2,1,2,1,2,-2,1,2,1,1,1,1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-2,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,3,2,,,3,1,2,2,ANTI US,2,2,3,3,1,3,1,2,5,1
76,1,0,0,0,0,0,-1,1,-1,1,-1,-1,-1,-2,1,0,-1,-1,-1,-1,-2,1,-2,1,-2,-2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,-2,-2,-2,-2,1,0,0,-2,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,1,4.0,2.0,2,1,1,1,ANTI US,2,2,3,1,5,1,1,2,15,1
77,0,0,0,0,0,1,1,1,1,2,1,-1,2,-1,-1,-1,-1,1,-1,1,1,1,1,2,2,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,1,0,2,1,0,0,-2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,8,2,,,3,3,3,3,ANTI US,2,2,4,1,1,3,1,3,5,1
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,3,6,2,,,1,1,1,1,ANTI US,2,2,6,5,1,3,1,6,7,1
