,Know anyone:Nobody,Know anyone:Myself,Know anyone:Family inside HH,Know anyone:Family outside HH,Know anyone:Close friend,Know anyone:Colleague,COVID-19 Knowledge:Washing hands,COVID-19 Knowledge:Staying indoors for Self,COVID-19 Knowledge:Staying indoors for Others,COVID-19 Knowledge:Spread before symptoms,COVID-19 Knowledge:R-Number,COVID-19 Knowledge:Treatments already exist,COVID-19 Knowledge:Wearing masks,COVID-19 VCI:COVID-19 Vax Importance,COVID-19 VCI:COVID-19 Vax Safety,COVID-19 VCI:COVID-19 Vax Efficacy,COVID-19 VCI:COVID-19 Vax Compatibility,COVID-19 VCI:Contract via COVID-19 Vax,COVID-19 VCI:COVID-19 Vax benefits outweigh risks,General VCI:Vax Importance,General VCI:Vax Safety,General VCI:Vax Efficacy,General VCI:Vax Compatibility,COVID-19 Impact:Mental health,COVID-19 Impact:Financial stability,COVID-19 Impact:Daily disruption,COVID-19 Impact:Social disruption,Trust:Television,Trust:Radio,Trust:Newspapers,Trust:Govt. Briefings,Trust:National Health Authorities,Trust:International Health Authorities,Trust:Healthcare Workers,Trust:Scientists,Trust:Govt. Websites,Trust:Social Media,Trust:Celebrities,Trust:Search Engines,Trust:Family and friends,Trust:Work Guidelines,Trust:Other,Trust:None of these,Reason:Unsure if safe,Reason:Unsure if effective,Reason:Not at risk,Reason:Wait until others,Reason:Won't be ill,Reason:Other effective treatments,Reason:Already acquired immunity,Reason:Approval may be rushed,Reason:Other,Reason:Do not know,Image 1:Vaccine Intent,Image 1:Agreement,Image 1:Trust,Image 1:Fact-check,Image 1:Share,Image 2:Vaccine Intent,Image 2:Agreement,Image 2:Trust,Image 2:Fact-check,Image 2:Share,Image 3:Vaccine Intent,Image 3:Agreement,Image 3:Trust,Image 3:Fact-check,Image 3:Share,Image 4:Vaccine Intent,Image 4:Agreement,Image 4:Trust,Image 4:Fact-check,Image 4:Share,Image 5:Vaccine Intent,Image 5:Agreement,Image 5:Trust,Image 5:Fact-check,Image 5:Share,Social:Facebook used,Social:Twitter used,Social:YouTube used,Social:WhatsApp used,Social:Instagram used,Social:Pinterest used,Social:LinkedIN used,Social:Other used,Social:None of these used,Social:Facebook to receive info,Social:Twitter to receive info,Social:YouTube to receive info,Social:WhatsApp to receive info,Social:Instagram to receive info,Social:Pinterest to receive info,Social:LinkedIN to receive info,Social:Other to receive info,Social:None of these to receive info,Social:Facebook to share info,Social:Twitter to share info,Social:YouTube to share info,Social:WhatsApp to share info,Social:Instagram to share info,Social:Pinterest to share info,Social:LinkedIN to share info,Social:Other to share info,Social:None of these to share info,Shielding,Social media usage,Expected vax availability,Seen such online content,Frequency of such online content,Engaged with such online content,Vaccine Intent for self (Pre),Vaccine Intent for self (Post),Vaccine Intent for others (Pre),Vaccine Intent for others (Post),Group,Age,Gender,Education,Employment,Religion,Political,Ethnicity,Income,Region,Treatment
4642,0,0,0,1,1,0,2,2,2,2,2,-2,-2,2,2,2,-2,0,2,2,2,2,2,-1,2,2,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,2,-2,0,0,0,2,0,0,1,0,2,-2,1,1,0,2,-2,0,-2,-2,2,-2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7,6,2,,,1,1,1,1,ANTI UK,4,2,3,1,1,4,1,4,304,1
4643,0,0,0,0,0,1,1,1,1,2,-1,0,1,-1,1,1,-1,1,0,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,-1,0,0,-1,1,-2,0,1,0,1,-1,1,0,-1,1,-1,0,1,1,0,-1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,5,4,1,3.0,2.0,3,3,3,3,PRO UK,2,2,5,1,1,1,1,6,105,0
4644,1,0,0,0,0,0,2,1,1,2,0,0,0,1,1,1,-2,-2,1,2,2,2,2,2,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,0,-1,-2,0,-2,0,-2,-2,0,-2,0,0,-2,-1,-2,0,-2,-2,-2,-2,0,-2,-2,0,-2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,6,2,,,1,1,1,1,ANTI UK,3,2,4,1,4,5,1,3,351,1
4645,0,0,0,0,1,0,2,2,2,1,1,-1,2,2,2,2,-2,-2,2,2,2,2,2,-1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,,,,,,,,,,,2,0,1,2,0,0,0,0,0,0,2,-1,-2,2,-2,0,-2,-1,2,-2,2,0,-2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,5,2,,,1,1,1,1,ANTI UK,3,2,3,5,5,5,3,6,165,1
4646,0,0,0,1,0,0,2,2,2,2,0,0,2,2,1,2,-2,0,1,2,2,2,2,-2,1,-1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,2,-1,0,0,0,2,-2,0,0,-2,2,-2,0,0,0,2,-2,0,0,-1,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,4,2,,,1,2,1,1,ANTI UK,4,2,4,1,5,2,1,4,304,1
4647,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,-2,-2,1,2,2,2,2,1,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,3,2,,,1,1,1,1,ANTI UK,1,2,4,3,4,5,1,5,367,1
4648,0,1,0,0,0,0,1,1,1,1,-1,2,1,1,1,2,2,1,1,1,1,2,1,1,-1,-1,-1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,,,,,,,,,,,1,2,2,2,1,2,1,-2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,2,1,1.0,1.0,1,2,1,1,ANTI UK,2,2,4,1,5,2,1,3,166,1
4649,1,0,0,0,0,0,2,2,2,2,2,1,2,-2,2,2,0,-2,-1,2,2,2,2,-1,-1,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,1,0,-2,2,2,1,1,0,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7,3,1,1.0,2.0,2,1,1,1,ANTI UK,2,2,2,5,5,1,1,1,228,1
4650,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,-2,-1,2,2,2,2,2,-2,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,-2,0,0,-2,0,-2,0,-2,-2,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,2,,,1,1,1,1,ANTI UK,4,1,2,1,4,1,1,4,57,1
4651,1,0,0,0,0,0,2,2,-2,-2,-2,-2,-2,-2,2,-1,2,2,-2,-1,-1,-2,2,-1,-2,-1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,-1,-1,-1,-1,-1,1,0,0,0,-2,0,0,-1,-1,0,1,2,0,-2,-1,0,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,5,1,2.0,2.0,4,4,3,4,PRO UK,2,1,2,3,3,2,3,1,228,0
4652,1,0,0,0,0,0,1,1,1,1,1,1,1,2,-1,2,0,2,2,1,-2,1,-2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,4,1,4.0,2.0,4,2,1,1,ANTI UK,2,2,4,2,5,1,2,6,164,1
4653,1,0,0,0,0,0,2,1,1,1,0,0,1,2,1,1,-2,-1,0,2,1,1,2,-1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,-1,-1,-2,-2,0,-2,-2,-1,-2,0,-2,-2,-2,-2,-2,-2,0,-1,-1,0,0,-1,-2,-2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,5,1,3.0,2.0,1,2,1,1,ANTI UK,2,2,6,1,5,4,1,4,298,1
4654,0,0,0,0,0,1,2,1,1,1,2,-1,1,1,2,2,-2,-2,2,2,2,2,2,1,-1,2,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,-1,1,-2,1,0,-1,1,-2,0,0,-1,1,-2,0,0,-1,-1,-2,0,0,-1,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,2,,,1,1,1,1,ANTI UK,4,2,2,1,5,3,1,3,15,1
4655,0,0,0,1,0,0,2,2,2,2,-1,-2,2,2,2,2,0,1,1,1,2,1,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,6,3,,,2,2,2,2,PRO UK,5,2,2,1,5,2,1,5,157,0
4656,0,1,0,0,0,0,1,2,1,-1,2,1,2,2,1,2,1,-1,1,-1,2,-1,-1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,-1,2,2,2,2,-2,2,2,1,2,1,0,2,1,1,-2,-2,2,1,1,-1,2,2,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3,4,1,1.0,1.0,1,1,1,1,ANTI UK,2,1,2,1,1,2,1,2,154,1
4657,1,0,0,0,0,0,2,1,0,0,0,0,-2,2,0,0,-2,2,2,2,2,2,2,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,2,2,0,0,0,2,1,0,0,0,0,-2,0,0,0,2,0,0,0,0,2,-2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7,7,2,,,2,2,1,2,ANTI UK,2,2,2,1,5,5,3,1,138,1
4658,0,0,0,1,0,0,2,2,2,2,2,-2,2,2,2,2,-2,1,2,2,2,2,2,1,-1,2,2,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,,,,,,,,,,,0,-2,-2,2,-1,2,-2,-2,-2,-2,2,-2,-2,-2,-2,0,0,-2,0,0,-2,-2,-2,2,-2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,6,1,4.0,2.0,1,1,1,1,ANTI UK,2,2,2,1,5,2,1,2,51,1
4659,0,0,0,0,0,1,2,2,2,2,2,-1,2,2,2,2,-2,-2,2,2,2,2,2,1,1,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,2,-1,0,-2,-2,1,-2,0,-1,-1,1,-2,0,-2,-2,0,-2,0,-1,-1,2,-2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,5,2,,,1,1,1,1,ANTI UK,3,2,2,1,5,5,1,4,357,1
4660,1,0,0,0,0,0,2,1,2,2,2,-1,2,2,2,2,-2,-2,2,-1,1,1,-2,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,2,-2,1,0,0,2,-2,1,0,0,2,-2,1,0,0,2,-2,1,0,0,2,-2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,2,3,5,2,,,1,1,1,1,ANTI UK,4,1,4,1,4,5,1,3,12,1
4661,1,0,0,0,0,0,2,2,2,2,1,-1,2,2,2,2,-2,-2,1,1,1,1,2,1,-2,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,0,-2,0,0,-1,-2,-1,0,0,-2,-2,-2,0,-1,-2,-2,-2,0,-2,-1,-2,-2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,3,2,,,1,1,1,1,ANTI UK,4,2,2,1,5,1,1,3,84,1
4662,1,0,0,0,0,0,1,2,2,2,1,-2,2,1,1,2,-2,-2,2,1,1,2,2,-1,1,-1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-1,-1,1,-2,0,-2,-2,1,-2,0,-2,-2,1,-2,0,-2,-2,-1,-2,0,-2,-2,1,-2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,4,2,,,1,1,1,1,ANTI UK,4,1,2,2,4,5,1,1,334,1
4663,1,0,0,0,0,0,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-1,1,-1,0,0,1,-1,1,1,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,1,2.0,2.0,1,2,1,2,ANTI UK,2,1,3,1,5,1,1,5,26,1
4664,1,0,0,0,0,0,2,2,2,2,-2,-2,-2,2,1,1,-2,-2,0,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,7,2,,,1,3,1,3,ANTI UK,4,1,4,1,4,1,1,3,229,1
4665,1,0,0,0,0,0,2,2,2,2,0,0,1,2,1,2,-2,0,1,1,1,1,1,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,2,0,0,0,-1,2,0,0,0,0,0,-1,2,0,-1,0,1,2,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,6,1,1.0,1.0,2,2,2,2,ANTI UK,2,2,2,5,5,5,1,1,12,1
4666,1,0,0,0,0,0,2,2,2,2,2,-1,2,2,2,1,-2,1,-2,2,1,1,2,2,2,2,2,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,2,-2,2,-1,-1,2,-2,0,-2,-2,2,-2,0,-2,-2,2,-2,0,-2,-2,2,-2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,5,2,,,2,2,1,1,ANTI UK,5,2,2,2,4,1,1,1,26,1
4667,0,0,0,0,0,1,2,-1,1,2,0,0,2,2,0,0,-2,-2,2,2,2,2,-2,2,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,-2,2,0,0,2,-2,0,-2,-2,-2,-2,1,2,0,2,-2,2,0,0,2,-2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,8,3,,,2,3,1,2,ANTI UK,2,2,3,1,4,5,1,3,45,1
4668,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,-1,-1,1,1,1,1,1,2,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,4,3,,,2,2,2,2,ANTI UK,4,2,3,1,4,4,1,3,305,1
4669,0,0,0,0,0,1,2,1,2,-1,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,0,1,1,1,2,2,0,0,0,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7,6,1,2.0,1.0,2,1,1,1,ANTI UK,1,2,4,1,1,2,3,3,328,1
4671,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,1,1,-2,-2,2,2,2,2,2,-1,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,2,0,2,-2,-2,2,0,0,-2,-2,2,0,0,-2,-2,2,0,0,-2,-2,2,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,,,,,,,,,,2,5,3,2,,,1,1,1,1,ANTI UK,3,2,5,4,1,1,1,5,54,1
4672,1,0,0,0,0,0,1,2,2,0,0,0,1,2,2,2,-2,-2,1,2,2,2,2,-2,-2,-2,-1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2,-2,0,0,0,-2,-2,0,0,1,-2,-2,0,0,-1,-2,-2,0,0,-1,-2,-2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,4,2,,,3,3,1,1,PRO UK,3,1,2,1,1,5,1,4,23,0
4673,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,-1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,3,2,,,1,1,1,1,ANTI UK,3,2,2,1,4,1,1,2,46,1
4674,1,0,0,0,0,0,1,2,2,2,1,-2,1,1,2,2,-2,-1,1,2,2,2,2,-2,-2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,-2,-2,-2,-2,0,0,-1,0,-2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,4,2,,,1,1,1,1,ANTI UK,3,2,3,1,5,5,1,4,317,1
4675,1,0,0,0,0,0,1,2,2,0,0,-2,1,0,0,0,-2,1,-1,2,1,1,-1,1,-2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,8,2,,,2,2,2,2,PRO UK,3,2,4,1,4,2,1,2,228,0
4676,1,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,-1,2,2,-1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,,,,,,,,,,,0,2,2,0,0,0,1,1,0,1,0,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,1,3.0,1.0,1,1,1,1,PRO UK,3,1,5,1,4,1,1,5,108,0
4677,1,0,0,0,0,0,2,1,2,2,2,0,2,1,-1,1,1,2,0,2,2,2,2,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-1,1,1,1,0,1,1,1,1,1,2,1,2,1,-2,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,7,8,3,,,1,2,1,2,PRO UK,2,2,4,1,5,1,1,4,315,0
4678,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,1,-2,1,1,-1,1,1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,4,1,4.0,2.0,2,2,2,2,ANTI UK,4,2,2,2,5,5,1,2,52,1
4679,1,0,0,0,0,0,2,2,2,2,1,0,2,2,2,2,-2,0,0,2,2,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,4,2,,,1,1,1,1,ANTI UK,2,2,2,1,4,5,1,1,51,1
4680,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2,,,2,2,1,2,ANTI UK,4,2,2,1,1,1,1,5,96,1
4681,0,0,0,1,0,0,2,2,-2,2,-2,-2,1,2,2,2,-2,-1,2,2,2,2,2,1,2,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,-1,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,5,1,3.0,2.0,1,1,1,1,ANTI UK,5,2,6,1,4,2,1,3,65,1
4682,1,0,0,0,0,0,2,2,2,2,1,-1,2,2,2,2,-2,-1,0,2,1,2,2,-1,-2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,2,0,0,1,-2,2,0,0,2,-2,0,0,-1,-1,0,2,1,1,-1,0,0,0,-1,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,2,,,1,3,1,3,ANTI UK,4,2,2,1,1,1,1,2,246,1
4683,1,0,0,0,0,0,2,2,2,2,1,-1,2,2,1,1,-2,1,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1,-2,2,0,0,1,-2,2,0,-1,-1,-2,2,0,0,-1,-2,2,0,0,-1,-2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,5,2,,,2,3,2,2,ANTI UK,4,2,2,5,5,2,1,2,161,1
4684,1,0,0,0,0,0,1,1,1,1,1,-2,1,1,-1,-1,-2,-2,-1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,-1,-1,2,0,0,-1,-1,2,0,0,0,0,2,0,0,-2,-2,2,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,5,3,,,2,2,2,2,PRO UK,3,1,3,1,4,5,1,3,139,0
4685,1,0,0,0,0,0,2,2,2,2,1,-1,2,2,1,2,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7,8,1,4.0,2.0,2,2,2,2,PRO UK,2,2,4,1,5,1,3,2,52,0
4686,1,0,0,0,0,0,2,2,2,2,1,-1,2,2,2,1,-2,-2,2,2,2,2,2,-1,-2,1,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-2,2,-2,0,-2,-2,-2,-2,0,0,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,8,2,,,1,1,1,1,ANTI UK,6,2,4,4,1,1,1,4,4,1
